ASOCCode,ObserverNumber,Year,DeploymentNumber,SubTripNumber,SetNumber,Country,Quota,SetType,VesselSideNumber,VesselClass,VesselLength,VesselHorsepower,Day,Month,HaulDay,HaulMonth,StartTime,Duration,PositionPrecision,StartLatitude,StartLongitude,EndLatitude,EndLongitude,NAFODivision,UnitArea,StatisticalArea,InOut200MileLimit,GearType,CodendMeshSize,MeshSizeMG,MeshSizeFG,RollerBobbbinDiameter,NumberGillnets,AverageGillnetLength,GrateBarSpacing,FootropeLength,NumberWindows,NumberHooks,NumberPots,NumberPotReleasedCrab,GearDamage,AverageTowSpeed,AverageDepth,DataSource,DirectedSpecies,NumberSpecies,RecordType,DetailedCatchSpeciesCompCode,LogbookIDNumber1,LogbookIDNumber2,SpeciesCode,KeptWeight,DiscardWeight,EstimatedWeightReleasedCrab,NumberIndividuals
79051,441,2023,9,A2,11,3,3,1,155586,3,,,11,7,14,7,1800,53.7,2,4623.75,5527.57,4623.77,5528.73,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,157,3,8213,1,2,Y,12877,,8213,436,23,,
79051,441,2023,9,A2,12,3,3,1,155586,3,,,11,7,14,7,1425,65.6,2,4622.78,5529.51,4622.83,5530.86,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,159,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,12,3,3,1,155586,3,,,11,7,14,7,1425,65.6,2,4622.78,5529.51,4622.83,5530.86,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,159,3,8213,1,2,Y,12877,,8213,508,136,,
79051,441,2023,9,A2,13,3,3,1,155586,3,,,11,7,14,7,1550,65.2,2,4622.39,5530.64,4622.44,5533.05,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,161,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,13,3,3,1,155586,3,,,11,7,14,7,1550,65.2,2,4622.39,5530.64,4622.44,5533.05,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,161,3,8213,1,2,Y,12877,,8213,400,91,,
79051,441,2023,9,A2,14,3,3,1,155586,3,,,12,7,14,7,125,58,2,4619.87,5546.24,4619.88,5547.29,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,139,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,14,3,3,1,155586,3,,,12,7,14,7,125,58,2,4619.87,5546.24,4619.88,5547.29,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,139,3,8213,1,2,Y,12877,,8213,436,91,,
79051,441,2023,9,A2,15,3,3,1,155586,3,,,12,7,14,7,105,59.9,2,4619.8,5544.73,4619.85,5545.82,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,15,3,3,1,155586,3,,,12,7,14,7,105,59.9,2,4619.8,5544.73,4619.85,5545.82,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,2,Y,12877,,8213,472,91,,
79051,441,2023,9,A2,16,3,3,1,155586,3,,,12,7,14,7,45,61.8,2,4619.74,5543.21,4619.78,5544.38,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,143,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,16,3,3,1,155586,3,,,12,7,14,7,45,61.8,2,4619.74,5543.21,4619.78,5544.38,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,143,3,8213,1,2,Y,12877,,8213,472,91,,
79051,441,2023,9,A2,17,3,3,1,155586,3,,,11,7,14,7,930,78.7,2,4619.38,5543.51,4619.42,5544.63,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,139,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,17,3,3,1,155586,3,,,11,7,14,7,930,78.7,2,4619.38,5543.51,4619.42,5544.63,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,139,3,8213,1,2,Y,12877,,8213,545,91,,
79051,441,2023,9,A2,18,3,3,1,155586,3,,,11,7,14,7,1110,78.7,2,4619.03,5541.4,4619.11,5542.74,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,143,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A2,18,3,3,1,155586,3,,,11,7,14,7,1110,78.7,2,4619.03,5541.4,4619.11,5542.74,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,143,3,8213,1,2,Y,12877,,8213,654,91,,
79051,441,2023,9,A3,19,3,3,1,155586,3,,,18,7,21,7,2020,68.8,2,4622.51,5544.8,4622.53,5543.52,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,150,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,19,3,3,1,155586,3,,,18,7,21,7,2020,68.8,2,4622.51,5544.8,4622.53,5543.52,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,150,3,8213,1,2,Y,12877,,8213,254,45,,
79051,441,2023,9,A3,20,3,3,1,155586,3,,,18,7,21,7,2000,70.9,2,4619.3,5548.85,4619.3,5548.85,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,128,3,8213,2,1,Y,12877,,,,,,
79051,441,2023,9,A3,20,3,3,1,155586,3,,,18,7,21,7,2000,70.9,2,4619.3,5548.85,4619.3,5548.85,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,128,3,8213,2,2,Y,12877,,90,,3,,
79051,441,2023,9,A3,20,3,3,1,155586,3,,,18,7,21,7,2000,70.9,2,4619.3,5548.85,4619.3,5548.85,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,128,3,8213,2,2,Y,12877,,8213,291,114,,
79051,441,2023,9,A3,21,3,3,1,155586,3,,,18,7,21,7,1545,76.6,2,4618.78,5541.64,4618.8,5542.95,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,21,3,3,1,155586,3,,,18,7,21,7,1545,76.6,2,4618.78,5541.64,4618.8,5542.95,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,2,Y,12877,,8213,436,91,,
79051,441,2023,9,A3,22,3,3,1,155586,3,,,18,7,21,7,1355,80,2,4620.02,5541.11,4620.02,5542.48,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,22,3,3,1,155586,3,,,18,7,21,7,1355,80,2,4620.02,5541.11,4620.02,5542.48,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,2,Y,12877,,8213,436,91,,
79051,441,2023,9,A3,23,3,3,1,155586,3,,,18,7,22,7,830,87.1,2,4620.53,5541.84,4620.53,5542.96,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,23,3,3,1,155586,3,,,18,7,22,7,830,87.1,2,4620.53,5541.84,4620.53,5542.96,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,2,Y,12877,,8213,363,68,,
79051,441,2023,9,A3,24,3,3,1,155586,3,,,18,7,22,7,1015,87,2,4620.8,5543.4,4620.82,5544.65,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,24,3,3,1,155586,3,,,18,7,22,7,1015,87,2,4620.8,5543.4,4620.82,5544.65,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,2,Y,12877,,8213,291,45,,
79051,441,2023,9,A3,25,3,3,1,155586,3,,,18,7,22,7,1200,91.7,2,4619.91,5548.71,4619.92,5547.54,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,135,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,25,3,3,1,155586,3,,,18,7,22,7,1200,91.7,2,4619.91,5548.71,4619.92,5547.54,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,135,3,8213,1,2,Y,12877,,8213,400,23,,
79051,441,2023,9,A3,26,3,3,1,155586,3,,,18,7,22,7,1330,91.5,2,4618.52,5545.09,4618.54,5546.3,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,132,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,26,3,3,1,155586,3,,,18,7,22,7,1330,91.5,2,4618.52,5545.09,4618.54,5546.3,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,132,3,8213,1,2,Y,12877,,8213,472,23,,
79051,441,2023,9,A3,27,3,3,1,155586,3,,,18,7,22,7,1715,91.4,2,4621.19,5544.96,4621.2,5543.72,3Ps,PF,10,1,64,,,146,,,,,,,,50,1,1,0,148,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,27,3,3,1,155586,3,,,18,7,22,7,1715,91.4,2,4621.19,5544.96,4621.2,5543.72,3Ps,PF,10,1,64,,,146,,,,,,,,50,1,1,0,148,3,8213,1,2,Y,12877,,8213,363,23,,
79051,441,2023,9,A3,28,3,3,1,155586,3,,,18,7,22,7,1900,90.7,2,4620.9,5545.34,4620.91,5546.62,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A3,28,3,3,1,155586,3,,,18,7,22,7,1900,90.7,2,4620.9,5545.34,4620.91,5546.62,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,2,Y,12877,,8213,617,68,,
79051,441,2023,9,A4,29,3,3,1,155586,3,,,22,7,25,7,1020,69.5,2,4620.38,5555.71,4621.29,5555.64,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,139,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,29,3,3,1,155586,3,,,22,7,25,7,1020,69.5,2,4620.38,5555.71,4621.29,5555.64,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,139,3,8213,1,2,Y,12877,,8213,254,45,,
79051,441,2023,9,A4,30,3,3,1,155586,3,,,22,7,25,7,1040,70.7,2,4621.4,5556.06,4620.64,5556.06,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,30,3,3,1,155586,3,,,22,7,25,7,1040,70.7,2,4621.4,5556.06,4620.64,5556.06,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,148,3,8213,1,2,Y,12877,,8213,254,45,,
79051,441,2023,9,A4,31,3,3,1,155586,3,,,22,7,25,7,1425,68.3,2,4622.78,5551.31,4623.63,5551.22,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,31,3,3,1,155586,3,,,22,7,25,7,1425,68.3,2,4622.78,5551.31,4623.63,5551.22,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,2,Y,12877,,8213,218,45,,
79051,441,2023,9,A4,32,3,3,1,155586,3,,,21,7,25,7,2110,88.2,2,4618.58,5541.64,4618.8,5542.95,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,32,3,3,1,155586,3,,,21,7,25,7,2110,88.2,2,4618.58,5541.64,4618.8,5542.95,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,2,Y,12877,,8213,508,45,,
79051,441,2023,9,A4,33,3,3,1,155586,3,,,21,7,25,7,2240,88.1,2,4619.22,5540.04,4619.17,5538.65,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,33,3,3,1,155586,3,,,21,7,25,7,2240,88.1,2,4619.22,5540.04,4619.17,5538.65,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,2,Y,12877,,8213,436,91,,
79051,441,2023,9,A4,34,3,3,1,155586,3,,,21,7,25,7,1945,92.6,2,4619.59,5541.62,4619.61,5540.64,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,34,3,3,1,155586,3,,,21,7,25,7,1945,92.6,2,4619.59,5541.62,4619.61,5540.64,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,146,3,8213,1,2,Y,12877,,8213,363,136,,
79051,441,2023,9,A4,35,3,3,1,155586,3,,,22,7,25,7,15,90.2,2,4620.46,5541.35,4620.47,5540.26,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,150,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,35,3,3,1,155586,3,,,22,7,25,7,15,90.2,2,4620.46,5541.35,4620.47,5540.26,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,150,3,8213,1,2,Y,12877,,8213,291,45,,
79051,441,2023,9,A4,36,3,3,1,155586,3,,,21,7,25,7,1815,98.4,2,4619.68,5549.12,4619.66,5550.24,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,130,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,36,3,3,1,155586,3,,,21,7,25,7,1815,98.4,2,4619.68,5549.12,4619.66,5550.24,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,130,3,8213,1,2,Y,12877,,8213,291,68,,
79051,441,2023,9,A4,37,3,3,1,155586,3,,,22,7,25,7,210,91.7,2,4620.68,5549.31,4621.54,5549.34,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,37,3,3,1,155586,3,,,22,7,25,7,210,91.7,2,4620.68,5549.31,4621.54,5549.34,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,141,3,8213,1,2,Y,12877,,8213,363,68,,
79051,441,2023,9,A4,38,3,3,1,155586,3,,,22,7,25,7,1540,79.6,2,4623.86,5551.21,4624.72,5551.18,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,176,3,8213,1,1,Y,12877,,,,,,
79051,441,2023,9,A4,38,3,3,1,155586,3,,,22,7,25,7,1540,79.6,2,4623.86,5551.21,4624.72,5551.18,3Ps,PF,10,1,64,,,146,,,,,,,,50,,1,0,176,3,8213,1,2,Y,12877,,8213,218,45,,
79051,146,2023,15,A1,1,3,3,1,100851,1,,,28,5,5,6,1000,193.8,2,4952.36,5438.23,4952.92,5438.2,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,1,Y,12555,,,,,,
79051,146,2023,15,A1,1,3,3,1,100851,1,,,28,5,5,6,1000,193.8,2,4952.36,5438.23,4952.92,5438.2,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,2,Y,12555,,889,,1,,
79051,146,2023,15,A1,1,3,3,1,100851,1,,,28,5,5,6,1000,193.8,2,4952.36,5438.23,4952.92,5438.2,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,2,Y,12555,,8213,406,45,,
79051,146,2023,15,A1,2,3,3,1,100851,1,,,28,5,5,6,1130,195,2,4952.12,5439.14,4952.79,5439.12,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,1,Y,12555,,,,,,
79051,146,2023,15,A1,2,3,3,1,100851,1,,,28,5,5,6,1130,195,2,4952.12,5439.14,4952.79,5439.12,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,2,Y,12555,,889,,1,,
79051,146,2023,15,A1,2,3,3,1,100851,1,,,28,5,5,6,1130,195,2,4952.12,5439.14,4952.79,5439.12,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,2,Y,12555,,8213,503,40,,
79051,146,2023,15,A1,3,3,3,1,100851,1,,,28,5,5,6,1520,193.1,2,4951.76,5440.51,4952.5,5440.55,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,1,Y,12555,,,,,,
79051,146,2023,15,A1,3,3,3,1,100851,1,,,28,5,5,6,1520,193.1,2,4951.76,5440.51,4952.5,5440.55,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,2,Y,12555,,889,50,1,,
79051,146,2023,15,A1,3,3,3,1,100851,1,,,28,5,5,6,1520,193.1,2,4951.76,5440.51,4952.5,5440.55,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,327,3,8213,2,2,Y,12555,,8213,610,50,,
79051,146,2023,15,A1,4,3,3,1,100851,1,,,28,5,5,6,1640,193.2,2,4951.27,5441.43,4952.04,5441.43,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,326,3,8213,2,1,Y,12555,,,,,,
79051,146,2023,15,A1,4,3,3,1,100851,1,,,28,5,5,6,1640,193.2,2,4951.27,5441.43,4952.04,5441.43,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,326,3,8213,2,2,Y,12555,,889,,1,,
79051,146,2023,15,A1,4,3,3,1,100851,1,,,28,5,5,6,1640,193.2,2,4951.27,5441.43,4952.04,5441.43,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,326,3,8213,2,2,Y,12555,,8213,512,45,,
79051,146,2023,15,A1,5,3,3,1,100851,1,,,28,5,5,6,1800,192.8,2,4950.89,5442.47,4951.69,5442.76,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,311,3,8213,2,1,Y,12555,,,,,,
79051,146,2023,15,A1,5,3,3,1,100851,1,,,28,5,5,6,1800,192.8,2,4950.89,5442.47,4951.69,5442.76,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,311,3,8213,2,2,Y,12555,,889,,1,,
79051,146,2023,15,A1,5,3,3,1,100851,1,,,28,5,5,6,1800,192.8,2,4950.89,5442.47,4951.69,5442.76,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,311,3,8213,2,2,Y,12555,,8213,464,45,,
79051,146,2023,15,B1,6,3,3,1,6963,1,,,4,6,6,6,1200,45.8,2,4949.11,5447.6,4948.43,5447.69,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,320,3,8213,1,1,Y,12552,,,,,,
79051,146,2023,15,B1,6,3,3,1,6963,1,,,4,6,6,6,1200,45.8,2,4949.11,5447.6,4948.43,5447.69,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,320,3,8213,1,2,Y,12552,,8213,563,181,,
79051,146,2023,15,B1,7,3,3,1,6963,1,,,4,6,6,6,1330,45.9,2,4949.47,5445.92,4948.87,5446.15,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,323,3,8213,1,1,Y,12552,,,,,,
79051,146,2023,15,B1,7,3,3,1,6963,1,,,4,6,6,6,1330,45.9,2,4949.47,5445.92,4948.87,5446.15,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,323,3,8213,1,2,Y,12552,,8213,299,113,,
79051,146,2023,15,B1,8,3,3,1,6963,1,,,4,6,6,6,1500,46.2,2,4950.06,5444.58,4949.52,5444.64,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,316,3,8213,1,1,Y,12552,,,,,,
79051,146,2023,15,B1,8,3,3,1,6963,1,,,4,6,6,6,1500,46.2,2,4950.06,5444.58,4949.52,5444.64,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,316,3,8213,1,2,Y,12552,,8213,315,68,,
79051,146,2023,15,C1,9,3,3,1,132446,1,,,5,6,8,6,1000,71.7,2,4935.17,5502.24,4935.88,5502.71,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,252,3,8213,1,1,Y,,,,,,,
79051,146,2023,15,C1,9,3,3,1,132446,1,,,5,6,8,6,1000,71.7,2,4935.17,5502.24,4935.88,5502.71,3K,KI,3,1,64,,,140,,,,,,,,40,,1,0,252,3,8213,1,2,Y,,,8213,363,363,,
79051,146,2023,15,C1,10,3,3,1,132446,1,,,5,6,8,6,1300,71.2,2,4942.37,5509.21,4942.9,5509.67,3K,KH,3,1,64,,,140,,,,,,,,40,,1,0,309,3,8213,1,1,Y,,,,,,,
79051,146,2023,15,C1,10,3,3,1,132446,1,,,5,6,8,6,1300,71.2,2,4942.37,5509.21,4942.9,5509.67,3K,KH,3,1,64,,,140,,,,,,,,40,,1,0,309,3,8213,1,2,Y,,,8213,272,136,,
79051,146,2023,15,C1,11,3,3,1,132446,1,,,5,6,8,6,1600,71.4,2,4952.74,5503.9,4952.18,5503.53,3K,KH,3,1,64,,,140,,,,,,,,40,,1,0,261,3,8213,2,1,Y,,,,,,,
79051,146,2023,15,C1,11,3,3,1,132446,1,,,5,6,8,6,1600,71.4,2,4952.74,5503.9,4952.18,5503.53,3K,KH,3,1,64,,,140,,,,,,,,40,,1,0,261,3,8213,2,2,Y,,,8213,318,136,,
79051,146,2023,15,C1,11,3,3,1,132446,1,,,5,6,8,6,1600,71.4,2,4952.74,5503.9,4952.18,5503.53,3K,KH,3,1,64,,,140,,,,,,,,40,,1,0,261,3,8213,2,2,Y,,,8216,,2,,
